container_path,member_path,size_bytes,sha256,extension,disposition,corpus_path,physical_match,phase,artifact_type
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/public_trace_extension/sample_public_trace.jsonl,32051,8326df45e5a1db66f7e223c44b4f6bc16a7b90ab2f9151bc49820a5909f06c50,jsonl,extracted-unique-text,02_derived/zip-text-search-corpus/files/83/8326df45e5a1db66f7e223c44b4f6bc16a7b90ab2f9151bc49820a5909f06c50.jsonl,,v0.7-opc-focus,experiment-or-result
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/public_trace_extension/sample_public_trace_chain.jsonl,37595,65932dc8eb87af9d91dc2e3b4378c72c24e4d357d8000afbe6bb407f4c314df5,jsonl,extracted-unique-text,02_derived/zip-text-search-corpus/files/65/65932dc8eb87af9d91dc2e3b4378c72c24e4d357d8000afbe6bb407f4c314df5.jsonl,,v0.7-opc-focus,experiment-or-result
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/README.md,2197,f52777b349847a30a86e92c45a1d56a7350f6083efcba3978ae3e81608874a7b,md,already-searchable-physical,,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/instrument/sample_case/README.md,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/build_sample.py,24676,e3e8f93d763267849a72b4b098e8f43015dd3810cbe03029c8cbd66b2b1ada52,py,extracted-unique-text,02_derived/zip-text-search-corpus/files/e3/e3e8f93d763267849a72b4b098e8f43015dd3810cbe03029c8cbd66b2b1ada52.py,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/case.json,1182,e52d36bd39a663da1553ebe6a84ed08d483a00901d99c15f8bed393ac2ee0419,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/e5/e52d36bd39a663da1553ebe6a84ed08d483a00901d99c15f8bed393ac2ee0419.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/outputs/adj-828b3c4d381d.json,1137,247e24361aee514bab0e07caa171c803262194e108299bca80e7ce80f78c313b,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/24/247e24361aee514bab0e07caa171c803262194e108299bca80e7ce80f78c313b.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/private/buyer_business/intake.json,732,fb3102da72365ba9bfb6382de266fa7c38b88f61d6f589544a961c8eb88f93c1,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/fb/fb3102da72365ba9bfb6382de266fa7c38b88f61d6f589544a961c8eb88f93c1.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/private/buyer_business/mandate-buyer_business-v1.json,1063,b2ca385c6cb3678773ffa627f0490131c5b678daaee03f6bb97c1fef1db66df4,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/b2/b2ca385c6cb3678773ffa627f0490131c5b678daaee03f6bb97c1fef1db66df4.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/private/buyer_data/intake.json,764,ec3f8223b58780a2e127991017ba2d7a6635a51ec4ada6c8226e5b495fde1818,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/ec/ec3f8223b58780a2e127991017ba2d7a6635a51ec4ada6c8226e5b495fde1818.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/private/buyer_data/mandate-buyer_data-v1.json,1394,9a21020a28e0227e37c494df519a667625b7496671cd20c3336134e51c272a60,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/9a/9a21020a28e0227e37c494df519a667625b7496671cd20c3336134e51c272a60.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/private/provider_business/intake.json,730,ac91b93f7f8dcbb2f39a8e31e9809c94512eeee6377dc986448f9016e525449c,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/ac/ac91b93f7f8dcbb2f39a8e31e9809c94512eeee6377dc986448f9016e525449c.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/private/provider_business/mandate-provider_business-v1.json,1006,ccbe21492848f72361c4dc6f9fba94e79e4012478c2d21f3aa800623ea5765b1,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/cc/ccbe21492848f72361c4dc6f9fba94e79e4012478c2d21f3aa800623ea5765b1.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/private/provider_tech/intake.json,714,d6e9e2d2dd5ee3e2a215892281100751c4dc97d8da1e154463f3d52ff95494f7,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/d6/d6e9e2d2dd5ee3e2a215892281100751c4dc97d8da1e154463f3d52ff95494f7.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/private/provider_tech/mandate-provider_tech-v1.json,1296,1d4160ab887b1f8bcd38c3e3cdcad9d48356170775b619ecadfd4df9cec31567,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/1d/1d4160ab887b1f8bcd38c3e3cdcad9d48356170775b619ecadfd4df9cec31567.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/shared/events.jsonl,10944,6d721c059e28ad68b6670e6a8bc18c70cb845cefc16f461b5bb39d5f5686b150,jsonl,extracted-unique-text,02_derived/zip-text-search-corpus/files/6d/6d721c059e28ad68b6670e6a8bc18c70cb845cefc16f461b5bb39d5f5686b150.jsonl,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/shared/relation/current.json,7975,66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/66/66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/shared/relation/versions/v0001.json,5062,33df71aac5c206d3ef417c266cc0b977a9b392c5ff41cdb913ca9b558026df09,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/33/33df71aac5c206d3ef417c266cc0b977a9b392c5ff41cdb913ca9b558026df09.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/case/shared/relation/versions/v0002.json,7975,66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/66/66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/change_report.json,10987,fca0ace82d8ae63b0617bc2e63b67bedbde9a9f11aea2f48417ff63bb90604a9,json,already-searchable-physical,,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/instrument/sample_case/change_report.json,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/compile_readiness.json,463,96277f759b8f80d4952b1753e6711302f20552ba03a718a82a642a953cd40721,json,already-searchable-physical,,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.4/instrument/sample_case/compile_readiness.json,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/metrics.json,978,ffab74112b7711585fb36f64e00657232b5068ea79dd289d751dea37965e8940,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/ff/ffab74112b7711585fb36f64e00657232b5068ea79dd289d751dea37965e8940.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/redacted_export/REDACTION_NOTICE.json,252,59c15d3456f91d87d0b8b2c3ed769efa05a99c078ea50fef23bc13a4e26244b2,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/59/59c15d3456f91d87d0b8b2c3ed769efa05a99c078ea50fef23bc13a4e26244b2.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/redacted_export/case.json,1182,e52d36bd39a663da1553ebe6a84ed08d483a00901d99c15f8bed393ac2ee0419,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/e5/e52d36bd39a663da1553ebe6a84ed08d483a00901d99c15f8bed393ac2ee0419.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/redacted_export/outputs/adj-828b3c4d381d.json,1137,247e24361aee514bab0e07caa171c803262194e108299bca80e7ce80f78c313b,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/24/247e24361aee514bab0e07caa171c803262194e108299bca80e7ce80f78c313b.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/redacted_export/shared/events.jsonl,10944,6d721c059e28ad68b6670e6a8bc18c70cb845cefc16f461b5bb39d5f5686b150,jsonl,extracted-unique-text,02_derived/zip-text-search-corpus/files/6d/6d721c059e28ad68b6670e6a8bc18c70cb845cefc16f461b5bb39d5f5686b150.jsonl,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/redacted_export/shared/relation/current.json,7975,66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/66/66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/redacted_export/shared/relation/versions/v0001.json,5062,33df71aac5c206d3ef417c266cc0b977a9b392c5ff41cdb913ca9b558026df09,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/33/33df71aac5c206d3ef417c266cc0b977a9b392c5ff41cdb913ca9b558026df09.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/redacted_export/shared/relation/versions/v0002.json,7975,66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/66/66499282c8a5ef8535bfa51d0f0030513df758c3cdead84f556c19f5cad358cd.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/sample_summary.json,1493,137300b07b7808b0dab2ab0abc9ec5dfcc9c96eb6f7f89ac99b9eb0685016743,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/13/137300b07b7808b0dab2ab0abc9ec5dfcc9c96eb6f7f89ac99b9eb0685016743.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/sample_case/validation.json,128,2191644eab70f28bafb0265836cd7773e376cf55de12e76eda66d740775134a5,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/21/2191644eab70f28bafb0265836cd7773e376cf55de12e76eda66d740775134a5.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/templates/README.md,671,3211252d292eed485b38e3eca57ac5e5a10881cdd0be84af9f86b31d0102e3f6,md,extracted-unique-text,02_derived/zip-text-search-corpus/files/32/3211252d292eed485b38e3eca57ac5e5a10881cdd0be84af9f86b31d0102e3f6.md,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/templates/adjudication.json,536,37202b1979f65caa2b0e779102d945bb81ef4702822c4c9494dad697e28cdb2b,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/37/37202b1979f65caa2b0e779102d945bb81ef4702822c4c9494dad697e28cdb2b.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/templates/case_screen.json,627,7fa009914d1248d4cd9ed3a616a4c94e9bbeb483e0a52351100a99335d58b826,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/7f/7fa009914d1248d4cd9ed3a616a4c94e9bbeb483e0a52351100a99335d58b826.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/templates/event_payload.json,230,ef989ad1f2d072108ab3cb41872a003e58b772e185901035329f30d22029de81,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/ef/ef989ad1f2d072108ab3cb41872a003e58b772e185901035329f30d22029de81.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/templates/followup.json,371,b7f0b58ba8087db60b874ed08eb993a45f51ebdd035cc9397fd0795e04f5e919,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/b7/b7f0b58ba8087db60b874ed08eb993a45f51ebdd035cc9397fd0795e04f5e919.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/templates/mandate.json,550,367f4cd52f3ae051830e50429bafe8d3e8fb036bfcc1bf0d1d680e024cc4c302,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/36/367f4cd52f3ae051830e50429bafe8d3e8fb036bfcc1bf0d1d680e024cc4c302.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/templates/private_intake.json,662,923e47b3574963cb20bac6fb156612d864ed15a79875f147c7294313cc098bf4,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/92/923e47b3574963cb20bac6fb156612d864ed15a79875f147c7294313cc098bf4.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/templates/relation_version.json,1137,7ae3a7cbb361d29b85c8dbedee261d4a7279c3ec46ab768c32cbe6b623fcd2b3,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/7a/7ae3a7cbb361d29b85c8dbedee261d4a7279c3ec46ab768c32cbe6b623fcd2b3.json,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/towow_fieldkit/README.md,6579,3579a590c9a2e9be4897ae06af7d96e4f8bdab14d87791db90c30d9a05aa37dd,md,extracted-unique-text,02_derived/zip-text-search-corpus/files/35/3579a590c9a2e9be4897ae06af7d96e4f8bdab14d87791db90c30d9a05aa37dd.md,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/towow_fieldkit/tests/test_fieldkit.py,10330,4a4fabf19d88c74109e5f136f6c7d5eefc11f51954910653a92ec2725632e6af,py,extracted-unique-text,02_derived/zip-text-search-corpus/files/4a/4a4fabf19d88c74109e5f136f6c7d5eefc11f51954910653a92ec2725632e6af.py,,v0.7-opc-focus,qa-or-test
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/towow_fieldkit/towow_fieldkit/__init__.py,209,7aeaca67266a5d0b58f0a1559a7e3bb9af1b5ce6768ebea22e368d9c4a2e489e,py,extracted-unique-text,02_derived/zip-text-search-corpus/files/7a/7aeaca67266a5d0b58f0a1559a7e3bb9af1b5ce6768ebea22e368d9c4a2e489e.py,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/towow_fieldkit/towow_fieldkit/__main__.py,48,935a1c1166b0c1ea35a82256345000bf2c73ded718d77773bc27a71ecce28f7d,py,extracted-unique-text,02_derived/zip-text-search-corpus/files/93/935a1c1166b0c1ea35a82256345000bf2c73ded718d77773bc27a71ecce28f7d.py,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/towow_fieldkit/towow_fieldkit/cli.py,6144,117fcb9976e54a94eb1a9d7efec1b5511dab78aadbeb4cd7089c870e985abf63,py,extracted-unique-text,02_derived/zip-text-search-corpus/files/11/117fcb9976e54a94eb1a9d7efec1b5511dab78aadbeb4cd7089c870e985abf63.py,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/towow_fieldkit/towow_fieldkit/schema_change.py,17393,adf55cc061e4f6fcb022e410e7e37aac4dcd39b740793b381b95ce9ce337b306,py,extracted-unique-text,02_derived/zip-text-search-corpus/files/ad/adf55cc061e4f6fcb022e410e7e37aac4dcd39b740793b381b95ce9ce337b306.py,,v0.7-opc-focus,specification-or-protocol
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/instrument/towow_fieldkit/towow_fieldkit/store.py,13995,4629ecb3482d9909db825cee10721bb538e7001d0b79793a43c3e794af5f5956,py,extracted-unique-text,02_derived/zip-text-search-corpus/files/46/4629ecb3482d9909db825cee10721bb538e7001d0b79793a43c3e794af5f5956.py,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/methods/01_Relation_Schema历史过程编码手册_v0.5.md,2556,7b9571ed73655d744d1f65e1fa937ce5aff46b0640d64d5545c1434560011b65,md,extracted-unique-text,02_derived/zip-text-search-corpus/files/7b/7b9571ed73655d744d1f65e1fa937ce5aff46b0640d64d5545c1434560011b65.md,,v0.7-opc-focus,specification-or-protocol
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/methods/02_跨制度公开过程编码手册_v0.6.md,3638,b38ba94416be138fbac3daa7aaa0ddeaac6e52315d0b08b881d3fc88c677aca3,md,already-searchable-physical,,02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.6/methods/02_跨制度公开过程编码手册_v0.6.md,v0.7-opc-focus,text-source
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/methods/dual_coding_packet_v0.7/CODING_PROTOCOL.md,1480,c79c124dd83e39cac69733450455fed3552a513206bdec2fde38e615ada73dcf,md,extracted-unique-text,02_derived/zip-text-search-corpus/files/c7/c79c124dd83e39cac69733450455fed3552a513206bdec2fde38e615ada73dcf.md,,v0.7-opc-focus,specification-or-protocol
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/methods/dual_coding_packet_v0.7/README.md,927,9c697af78b8a82057a833be411c8d6ee8a21f460b0399d795fbb90e78e9b76f6,md,extracted-unique-text,02_derived/zip-text-search-corpus/files/9c/9c697af78b8a82057a833be411c8d6ee8a21f460b0399d795fbb90e78e9b76f6.md,,v0.7-opc-focus,orientation
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/methods/dual_coding_packet_v0.7/build_packets.py,5272,d55e293b756649db268a74933087a6fa8a321db799dd49e10c4cd2cf950f7a3a,py,extracted-unique-text,02_derived/zip-text-search-corpus/files/d5/d55e293b756649db268a74933087a6fa8a321db799dd49e10c4cd2cf950f7a3a.py,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/methods/dual_coding_packet_v0.7/calculate_agreement.py,2530,52b2550f21d1e12ea6f99bfb7bf01f506f4a0faa2182c78bc1dd40a53714accd,py,extracted-unique-text,02_derived/zip-text-search-corpus/files/52/52b2550f21d1e12ea6f99bfb7bf01f506f4a0faa2182c78bc1dd40a53714accd.py,,v0.7-opc-focus,instrument-or-code
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/methods/dual_coding_packet_v0.7/packet_manifest.json,734,ccdc7d86e84923b94d15985ccbd0f400c8eefaa9f55082be1e538129811090c4,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/cc/ccdc7d86e84923b94d15985ccbd0f400c8eefaa9f55082be1e538129811090c4.json,,v0.7-opc-focus,manifest
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/paper/通爻_主权代理操作系统_统一论文_v0.7.md,41496,8780f12ed446fa05d9a80706f9e7a6371cde983e278f13e6d963cb8d64209745,md,already-searchable-physical,,02_WORKSPACE_SNAPSHOT/通爻_主权代理操作系统_统一论文_v0.7.md,v0.7-opc-focus,paper-or-monograph
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/public_evidence/00_EXECUTIVE_SYNTHESIS.md,4241,f4e584908a62d5c041ee9ec540ba9a66c5e1f2febee246e04ddcd322712ae634,md,extracted-unique-text,02_derived/zip-text-search-corpus/files/f4/f4e584908a62d5c041ee9ec540ba9a66c5e1f2febee246e04ddcd322712ae634.md,,v0.7-opc-focus,evidence-or-decision-ledger
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/public_evidence/01_PUBLIC_EVIDENCE_PROGRAM.md,3223,08806ed35f77d0acda6acb527653bf2a973519bb8536698d47ec52720391f0ca,md,extracted-unique-text,02_derived/zip-text-search-corpus/files/08/08806ed35f77d0acda6acb527653bf2a973519bb8536698d47ec52720391f0ca.md,,v0.7-opc-focus,evidence-or-decision-ledger
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/public_evidence/02_COMBINED_EVIDENCE_LEDGER.md,1698,de69e1d7a88576344f1e463641e1940ca61a90501ddda54972365d86bbea1c91,md,extracted-unique-text,02_derived/zip-text-search-corpus/files/de/de69e1d7a88576344f1e463641e1940ca61a90501ddda54972365d86bbea1c91.md,,v0.7-opc-focus,evidence-or-decision-ledger
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/public_evidence/archival_contrast/README.md,691,fd956188b2b4e01269133709a6f3418700e5e6249d45d3d32e0746020876148a,md,extracted-unique-text,02_derived/zip-text-search-corpus/files/fd/fd956188b2b4e01269133709a6f3418700e5e6249d45d3d32e0746020876148a.md,,v0.7-opc-focus,evidence-or-decision-ledger
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/public_evidence/archival_contrast/REPORT.md,1439,4a64017fe42869c8a9789b1036ee5c36b455430040090be637f220e355fc344f,md,extracted-unique-text,02_derived/zip-text-search-corpus/files/4a/4a64017fe42869c8a9789b1036ee5c36b455430040090be637f220e355fc344f.md,,v0.7-opc-focus,evidence-or-decision-ledger
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/public_evidence/archival_contrast/analysis/analyze.py,1351,e59b498f1c1499bd2e19ec279c8d8a62abaffae13e8809430a7993035dae100d,py,extracted-unique-text,02_derived/zip-text-search-corpus/files/e5/e59b498f1c1499bd2e19ec279c8d8a62abaffae13e8809430a7993035dae100d.py,,v0.7-opc-focus,evidence-or-decision-ledger
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/public_evidence/archival_contrast/analysis/results.json,1421,adb53a643c1ddba8d7c885fa89009398e93fb0f1ac0c4c7f77268f1749d94cd3,json,extracted-unique-text,02_derived/zip-text-search-corpus/files/ad/adb53a643c1ddba8d7c885fa89009398e93fb0f1ac0c4c7f77268f1749d94cd3.json,,v0.7-opc-focus,experiment-or-result
02_WORKSPACE_SNAPSHOT/Towow_A2A_Independent_Research_v0.7.zip,Towow_A2A_Independent_Research_v0.7/public_evidence/archival_contrast/case_matrix.csv,1956,54bf9a46220ff406f5dbc9f159a89f046a7f4c6705d574c759b65b5c740209c8,csv,extracted-unique-text,02_derived/zip-text-search-corpus/files/54/54bf9a46220ff406f5dbc9f159a89f046a7f4c6705d574c759b65b5c740209c8.csv,,v0.7-opc-focus,evidence-or-decision-ledger
